3.519212515886855908e-01,3.205570501293426577e-01,3.247874022265426208e-01,3.281792741674802727e-01,3.404250922426548254e-01,3.241432756894106482e-01,3.538051097519319121e-01,3.325444283364014653e-01,3.346663443872710531e-01,3.376279460476114824e-01,3.340903068533808695e-01,3.304612359039416081e-01,3.204481735076293303e-01,3.142684345668810830e-01,3.118703347490395794e-01,3.399021277378253547e-01,3.248711921195537311e-01
3.200979068306787356e-01,3.300354696853734504e-01,3.056416954878403702e-01,3.313660075461136723e-01,3.252161473927872581e-01,3.335109356453183072e-01,3.203495905847926206e-01,3.389438548709480248e-01,3.093507604919362164e-01,3.379501194898655303e-01,3.272175397174897915e-01,3.510867765978208932e-01,3.329400605587108375e-01,3.447020127302835024e-01,3.139526077830965267e-01,3.192818242561082376e-01,3.328881452471151858e-01
3.088591063267357995e-01,3.183066185897685529e-01,3.516861119503776334e-01,3.131583527811769296e-01,3.166410146419439964e-01,3.106457905300104017e-01,3.557105960597612415e-01,3.204252791191203320e-01,3.391946635480912464e-01,3.057839593094742181e-01,3.417154754881682743e-01,3.376282892475762631e-01,3.229256712976692478e-01,3.200813684760986377e-01,3.397646783292541661e-01,3.142977584623096177e-01,3.114627586295588557e-01
3.243818932382640519e-01,3.168356978693682158e-01,3.201953379321725301e-01,3.408755409634254274e-01,3.230501550158343949e-01,3.144513383110636440e-01,3.204419448577881524e-01,3.405942753925155220e-01,3.379112064159420781e-01,3.404002972800711513e-01,3.253088537787347523e-01,3.306375665234264627e-01,3.258685451997856974e-01,3.215898846189019222e-01,3.253554160702497589e-01,3.362030066770874681e-01,3.268199986236565713e-01
3.148277989693114010e-01,3.068570141712679833e-01,3.353465070391818958e-01,3.287234618161665178e-01,3.323905665803256193e-01,3.377267818076762351e-01,3.032798320963481786e-01,3.241386200220946479e-01,3.417536504714821510e-01,3.484949460723790193e-01,3.439586536817705320e-01,3.368254130860193207e-01,3.413273675598016976e-01,3.446068003956297421e-01,3.329932618085440499e-01,3.425232316758055062e-01,3.539706464387482043e-01
3.083840234370379130e-01,3.270440403779048544e-01,3.212854794958913129e-01,3.220863257357537979e-01,3.093762993278412754e-01,3.275535333095087598e-01,3.143201985980323410e-01,3.291917582614976023e-01,3.329707079807169290e-01,3.462426060164466302e-01,3.456215165202803363e-01,3.456421089880555297e-01,3.442209815031460063e-01,3.509826654507686716e-01,3.551613805861303375e-01,3.322423317035461121e-01,3.418383990199154732e-01
3.324063532546329136e-01,3.141331177077292813e-01,3.260091629687328352e-01,3.320561979448015677e-01,3.341314527691985337e-01,3.252066042944126711e-01,3.440616124029703959e-01,3.418334528660958438e-01,3.376494302533183389e-01,3.413883035600071003e-01,3.348613948969115794e-01,3.221832863926480939e-01,3.375929332679501460e-01,3.378210202154344199e-01,3.461877218168791237e-01,3.382085751386587069e-01,3.379512358669734540e-01
3.253310842757651256e-01,3.270169393420682136e-01,3.221256321135668177e-01,3.166366894807260968e-01,3.302136164781984129e-01,3.480629104659052619e-01,3.468180296720893563e-01,3.314799360188840360e-01,3.468405195127722274e-01,3.525724943619160667e-01,3.538205123280747655e-01,3.268299222116873848e-01,3.368474416679024253e-01,3.298931532561926172e-01,3.375497580246616947e-01,3.584843321711826403e-01,3.180633290163712990e-01
3.169739291915985024e-01,3.230290547483030683e-01,3.261168557617286634e-01,3.260308298714038044e-01,3.321955044136135626e-01,3.324837458404038548e-01,3.232915681310527534e-01,3.415228389731894132e-01,3.448069771118488225e-01,3.557736480458926209e-01,3.352237029106039934e-01,3.465082373956025474e-01,3.162951743805118010e-01,3.404625807827594830e-01,3.336996503668949177e-01,3.346381211078832130e-01,3.444464677528487617e-01
3.336707204934006299e-01,3.177561184187340237e-01,3.143061808475897667e-01,3.191781105435944066e-01,3.393034378181918886e-01,3.543434907829229319e-01,3.408851254655425600e-01,3.511700417559342480e-01,3.319543877151700517e-01,3.483676749525950189e-01,3.576919915117920956e-01,3.355308639874580168e-01,3.458307274141792509e-01,3.473872716552012796e-01,3.315807525072009820e-01,3.438217787425150163e-01,3.291162264270910409e-01
3.302281647150253630e-01,3.290566494935861508e-01,3.081944552148707661e-01,3.263762648204002192e-01,3.315433186024861478e-01,3.305732856293437383e-01,3.138276570020417378e-01,3.259168908885268223e-01,3.272592844353436892e-01,3.253740639974743720e-01,3.565420820235639665e-01,3.588017639905328737e-01,3.260548353360804841e-01,3.481926771663770293e-01,3.295820823064092853e-01,3.369412712926007081e-01,3.432782517836989733e-01
3.199809357785314834e-01,3.225631170366829448e-01,3.281259820616164724e-01,3.326022233892476088e-01,3.268355375789288031e-01,3.289532347065281526e-01,3.205692770242169476e-01,3.217224238521860791e-01,3.419864596802845158e-01,3.362333488683294513e-01,3.367280761832407432e-01,3.577102168901584722e-01,3.493288406520212441e-01,3.304201067491103760e-01,3.545495978068020082e-01,3.215415101970515721e-01,3.336211010992941595e-01
3.212648784335654373e-01,3.271338707060307827e-01,3.354192357750210851e-01,3.394576128244797264e-01,3.352116141965192364e-01,3.252148165841065031e-01,3.335402459980161827e-01,3.316385350514132191e-01,3.325736152046119276e-01,3.426482910304387008e-01,3.308647056940309805e-01,3.391282237737744398e-01,3.438665790509867204e-01,3.494417762867707000e-01,3.515084347872070025e-01,3.549955689359753919e-01,3.335959873125082797e-01
3.334614600367171167e-01,3.208715358228547698e-01,3.259369212839893226e-01,3.281573125397073132e-01,3.444008310338617651e-01,3.214204293383162159e-01,3.358123751352048991e-01,3.560369968274832431e-01,3.322888328527243140e-01,3.338725381241174350e-01,3.281226225429554333e-01,3.435085618614615588e-01,3.335963019031177867e-01,3.385118077121914704e-01,3.160493390275689873e-01,3.213150545518118628e-01,3.641290924065291312e-01
3.272406878769922312e-01,3.327079071790174369e-01,3.316909829237876806e-01,3.061341781934270867e-01,3.307893829636798233e-01,3.285598775558191131e-01,3.332399550553828416e-01,3.374756748992227551e-01,3.289193425461141018e-01,3.319599964216199406e-01,3.306614981893558070e-01,3.387023464840882570e-01,3.248349808237502856e-01,3.321621192809252054e-01,3.107876032658396515e-01,3.259543255030974418e-01,3.223788748731746256e-01
3.283732629203621745e-01,3.221444529406319313e-01,3.289492725028973497e-01,3.393205624049914215e-01,3.199484435162288087e-01,3.420284256109611953e-01,3.451225423211561893e-01,3.321765340561671498e-01,3.305336603940615126e-01,3.405628766528685514e-01,3.519204156520099880e-01,3.335921803598539404e-01,3.536970939307840234e-01,3.406574295544999575e-01,3.404942103929412545e-01,3.241241621021994090e-01,3.335635508474126265e-01
3.439183724965992894e-01,3.309715827758206719e-01,3.072553243269084966e-01,3.159075682994976209e-01,3.292818148887548535e-01,3.214667818558285539e-01,3.204299266534594848e-01,3.403732590852745488e-01,3.457456466931137506e-01,3.393287543687930619e-01,3.279976101044301817e-01,3.234851810262313054e-01,3.235232690755954765e-01,3.399901190814232366e-01,3.211911799852690264e-01,3.364316502476719095e-01,3.396956262063514642e-01
